u,i,ts,label,idx
43,486,884924710.0,1,60924
43,706,884924710.0,1,60925
43,1159,884924710.0,1,60926
43,370,884924749.0,1,60927
43,165,884924764.0,1,60928
43,1472,884924765.0,1,60929
43,768,884924780.0,1,60930
43,126,884924813.0,1,60931
43,301,884924813.0,1,60932
43,881,884924976.0,1,60933
43,814,884924991.0,1,60934
43,885,884925218.0,1,60935
226,89,884963136.0,1,60936
226,68,884963136.0,1,60937
226,49,884963136.0,1,60938
226,552,884963179.0,1,60939
226,906,884963180.0,1,60940
226,24,884963202.0,1,60941
226,23,884963203.0,1,60942
226,647,884963228.0,1,60943
226,120,884963254.0,1,60944
226,695,884963282.0,1,60945
226,502,884963365.0,1,60946
268,60,884966696.0,1,60947
268,511,884966697.0,1,60948
268,268,884966972.0,1,60949
268,289,884967017.0,1,60950
268,881,884967017.0,1,60951
268,1103,884967167.0,1,60952
268,98,884967167.0,1,60953
268,339,884967253.0,1,60954
268,668,884967391.0,1,60955
268,144,884967391.0,1,60956
268,594,884967520.0,1,60957
268,1202,884967520.0,1,60958
268,252,884967896.0,1,60959
268,364,884968078.0,1,60960
268,89,884968264.0,1,60961
268,83,884968264.0,1,60962
268,77,884968415.0,1,60963
268,269,884968415.0,1,60964
268,153,884968415.0,1,60965
268,51,884968415.0,1,60966
268,95,884968415.0,1,60967
268,719,884968415.0,1,60968
268,652,884968415.0,1,60969
268,348,884968415.0,1,60970
268,614,884968415.0,1,60971
268,17,884968415.0,1,60972
764,130,884970491.0,1,60973
630,719,884980565.0,1,60974
630,157,884980585.0,1,60975
900,280,884982806.0,1,60976
900,157,884982806.0,1,60977
900,719,884982870.0,1,60978
900,1,884982870.0,1,60979
75,97,884982881.0,1,60980
75,735,884982881.0,1,60981
75,1101,884982882.0,1,60982
900,98,884983034.0,1,60983
900,860,884983034.0,1,60984
900,261,884983034.0,1,60985
900,842,884983089.0,1,60986
75,166,884983225.0,1,60987
900,117,884983273.0,1,60988
900,51,884983341.0,1,60989
900,376,884983396.0,1,60990
900,251,884983463.0,1,60991
900,568,884983463.0,1,60992
900,652,884983556.0,1,60993
900,95,884983556.0,1,60994
900,404,884983556.0,1,60995
900,175,884983627.0,1,60996
900,268,884983627.0,1,60997
900,364,884983888.0,1,60998
900,49,884983888.0,1,60999
900,647,884983889.0,1,61000
900,873,884983889.0,1,61001
900,77,884983951.0,1,61002
900,204,884983951.0,1,61003
900,120,884983952.0,1,61004
900,552,884984009.0,1,61005
900,501,884984009.0,1,61006
900,665,884984066.0,1,61007
900,242,884984066.0,1,61008
900,140,884984066.0,1,61009
900,371,884984148.0,1,61010
900,141,884984148.0,1,61011
900,148,884984148.0,1,61012
900,416,884984149.0,1,61013
900,1077,884984149.0,1,61014
900,209,884984329.0,1,61015
900,355,884984329.0,1,61016
900,1067,884984329.0,1,61017
900,676,884984382.0,1,61018
900,1076,884984382.0,1,61019
75,464,884984955.0,1,61020
75,501,884986081.0,1,61021
75,787,884986688.0,1,61022
336,101,884989913.0,1,61023
336,492,884989963.0,1,61024
336,247,884990004.0,1,61025
336,6,884990470.0,1,61026
336,622,884990546.0,1,61027
336,357,884990546.0,1,61028
336,57,884990583.0,1,61029
336,161,884990620.0,1,61030
336,244,884990620.0,1,61031
336,544,884990669.0,1,61032
336,56,884990669.0,1,61033
336,321,884990703.0,1,61034
336,291,884990798.0,1,61035
336,53,884990861.0,1,61036
336,309,884990891.0,1,61037
336,283,884990891.0,1,61038
336,293,884990922.0,1,61039
341,24,884990938.0,1,61040
336,428,884990951.0,1,61041
336,24,884990988.0,1,61042
336,275,884990988.0,1,61043
341,63,884991077.0,1,61044
341,77,884991077.0,1,61045
341,133,884991077.0,1,61046
341,148,884991077.0,1,61047
336,307,884991082.0,1,61048
336,21,884991083.0,1,61049
336,26,884991083.0,1,61050
341,600,884991105.0,1,61051
341,387,884991105.0,1,61052
341,782,884991105.0,1,61053
341,862,884991105.0,1,61054
341,371,884991105.0,1,61055
336,78,884991114.0,1,61056
341,676,884991127.0,1,61057
341,120,884991127.0,1,61058
341,103,884991191.0,1,61059
341,534,884991191.0,1,61060
341,552,884991191.0,1,61061
341,364,884991191.0,1,61062
341,302,884991220.0,1,61063
341,68,884991220.0,1,61064
341,432,884991220.0,1,61065
341,140,884991220.0,1,61066
336,571,884991236.0,1,61067
341,781,884991244.0,1,61068
341,83,884991244.0,1,61069
341,490,884991267.0,1,61070
341,1123,884991267.0,1,61071
341,17,884991267.0,1,61072
341,136,884991285.0,1,61073
341,181,884991285.0,1,61074
341,365,884991285.0,1,61075
341,287,884991303.0,1,61076
341,577,884991303.0,1,61077
341,406,884991348.0,1,61078
341,762,884991348.0,1,61079
341,400,884991348.0,1,61080
336,433,884991369.0,1,61081
336,887,884991369.0,1,61082
341,403,884991384.0,1,61083
341,643,884991384.0,1,61084
341,86,884991384.0,1,61085
336,62,884991396.0,1,61086
336,68,884991396.0,1,61087
341,647,884991419.0,1,61088
336,52,884991431.0,1,61089
336,342,884991431.0,1,61090
341,682,884991436.0,1,61091
341,336,884991457.0,1,61092
341,176,884991457.0,1,61093
341,178,884991457.0,1,61094
341,445,884991476.0,1,61095
341,298,884991476.0,1,61096
341,173,884991505.0,1,61097
341,348,884991505.0,1,61098
336,725,884991516.0,1,61099
341,23,884991520.0,1,61100
336,230,884991544.0,1,61101
336,424,884991544.0,1,61102
341,977,884991546.0,1,61103
341,124,884991546.0,1,61104
341,564,884991581.0,1,61105
336,33,884991584.0,1,61106
336,264,884991584.0,1,61107
341,514,884991600.0,1,61108
341,455,884991614.0,1,61109
336,649,884991618.0,1,61110
336,17,884991618.0,1,61111
336,1049,884991647.0,1,61112
336,816,884991647.0,1,61113
341,487,884991670.0,1,61114
336,923,884991678.0,1,61115
341,789,884991688.0,1,61116
336,551,884991742.0,1,61117
336,137,884991742.0,1,61118
341,125,884991812.0,1,61119
336,136,884991817.0,1,61120
341,161,884991831.0,1,61121
341,29,884991831.0,1,61122
341,431,884991851.0,1,61123
341,734,884991873.0,1,61124
341,247,884991925.0,1,61125
341,547,884991984.0,1,61126
341,801,884992005.0,1,61127
341,844,884992084.0,1,61128
341,746,884992084.0,1,61129
341,433,884992100.0,1,61130
341,91,884992117.0,1,61131
341,273,884992141.0,1,61132
341,110,884992141.0,1,61133
341,46,884992142.0,1,61134
341,70,884992142.0,1,61135
341,479,884992142.0,1,61136
341,203,884992158.0,1,61137
341,347,884992174.0,1,61138
341,500,884992175.0,1,61139
341,476,884992194.0,1,61140
341,179,884992218.0,1,61141
341,211,884992218.0,1,61142
341,423,884992248.0,1,61143
341,156,884992291.0,1,61144
341,229,884992337.0,1,61145
341,101,884992367.0,1,61146
341,357,884992367.0,1,61147
163,115,884992444.0,1,61148
163,950,884992444.0,1,61149
163,511,884992444.0,1,61150
163,719,884992444.0,1,61151
163,72,884992462.0,1,61152
341,111,884992465.0,1,61153
341,52,884992479.0,1,61154
163,289,884992484.0,1,61155
163,251,884992484.0,1,61156
163,157,884992484.0,1,61157
341,629,884992493.0,1,61158
163,652,884992508.0,1,61159
163,755,884992508.0,1,61160
163,43,884992535.0,1,61161
163,243,884992535.0,1,61162
163,404,884992566.0,1,61163
163,268,884992566.0,1,61164
163,95,884992566.0,1,61165
163,280,884992566.0,1,61166
163,98,884992566.0,1,61167
163,104,884992585.0,1,61168
163,608,884992603.0,1,61169
163,175,884992651.0,1,61170
163,265,884992651.0,1,61171
163,491,884992651.0,1,61172
163,144,884992651.0,1,61173
163,890,884992668.0,1,61174
163,360,884992690.0,1,61175
163,51,884992690.0,1,61176
163,117,884992691.0,1,61177
163,331,884992714.0,1,61178
163,274,884992714.0,1,61179
341,92,884992725.0,1,61180
163,261,884992754.0,1,61181
341,191,884992755.0,1,61182
341,469,884992770.0,1,61183
341,587,884992786.0,1,61184
163,519,884992801.0,1,61185
341,669,884992807.0,1,61186
341,16,884992823.0,1,61187
163,681,884992872.0,1,61188
341,610,884992897.0,1,61189
341,498,884992897.0,1,61190
341,82,884992922.0,1,61191
341,309,884992922.0,1,61192
341,75,884992922.0,1,61193
341,33,884992940.0,1,61194
341,56,884992940.0,1,61195
341,546,884992998.0,1,61196
341,405,884992998.0,1,61197
341,435,884993016.0,1,61198
341,529,884993016.0,1,61199
341,276,884993033.0,1,61200
341,201,884993047.0,1,61201
341,226,884993069.0,1,61202
341,249,884993069.0,1,61203
341,291,884993069.0,1,61204
341,323,884993069.0,1,61205
341,8,884993085.0,1,61206
341,732,884993121.0,1,61207
341,257,884993139.0,1,61208
341,590,884993139.0,1,61209
341,1127,884993139.0,1,61210
341,465,884993418.0,1,61211
341,366,884993418.0,1,61212
341,913,884993418.0,1,61213
341,758,884993418.0,1,61214
341,580,884993418.0,1,61215
341,114,884993418.0,1,61216
341,283,884993436.0,1,61217
341,677,884993436.0,1,61218
341,293,884993464.0,1,61219
341,154,884993464.0,1,61220
341,1105,884993464.0,1,61221
341,244,884993464.0,1,61222
341,557,884993485.0,1,61223
341,528,884993485.0,1,61224
341,447,884993505.0,1,61225
341,377,884993505.0,1,61226
341,79,884993506.0,1,61227
341,64,884993555.0,1,61228
341,172,884993555.0,1,61229
341,456,884993555.0,1,61230
341,47,884993619.0,1,61231
341,749,884993636.0,1,61232
341,310,884993636.0,1,61233
341,874,884993662.0,1,61234
341,13,884993662.0,1,61235
341,783,884993686.0,1,61236
341,316,884993686.0,1,61237
341,1179,884993703.0,1,61238
341,3,884993744.0,1,61239
341,358,884993760.0,1,61240
341,1019,884993783.0,1,61241
341,368,884993784.0,1,61242
341,543,884993830.0,1,61243
22,881,884993860.0,1,61244
341,615,884993890.0,1,61245
341,1054,884993890.0,1,61246
341,961,884993903.0,1,61247
341,134,884993932.0,1,61248
341,396,884993932.0,1,61249
341,1278,884993996.0,1,61250
341,73,884994083.0,1,61251
341,522,884994119.0,1,61252
341,672,884994119.0,1,61253
341,745,884994136.0,1,61254
341,969,884994156.0,1,61255
341,30,884994156.0,1,61256
341,177,884994156.0,1,61257
341,1010,884994569.0,1,61258
341,446,884994592.0,1,61259
341,1126,884994592.0,1,61260
341,1325,884994592.0,1,61261
341,427,884994592.0,1,61262
341,642,884994606.0,1,61263
341,644,884994606.0,1,61264
341,87,884994619.0,1,61265
341,840,884994631.0,1,61266
341,11,884994643.0,1,61267
341,1172,884994658.0,1,61268
341,770,884994658.0,1,61269
341,1427,884994682.0,1,61270
449,130,884998953.0,1,61271
449,157,884998953.0,1,61272
449,1,884998953.0,1,61273
449,719,884998953.0,1,61274
449,960,884998972.0,1,61275
449,116,884998993.0,1,61276
449,511,884998993.0,1,61277
449,4,884999037.0,1,61278
449,274,884999066.0,1,61279
449,652,884999066.0,1,61280
449,751,884999066.0,1,61281
449,60,884999066.0,1,61282
449,497,884999127.0,1,61283
449,95,884999128.0,1,61284
449,404,884999128.0,1,61285
752,357,884999132.0,1,61286
752,269,884999132.0,1,61287
752,873,884999132.0,1,61288
752,474,884999132.0,1,61289
752,12,884999132.0,1,61290
752,573,884999133.0,1,61291
752,253,884999133.0,1,61292
449,175,884999147.0,1,61293
449,881,884999170.0,1,61294
449,814,884999193.0,1,61295
449,331,884999193.0,1,61296
449,252,884999193.0,1,61297
449,700,884999286.0,1,61298
449,72,884999347.0,1,61299
449,229,884999347.0,1,61300
449,479,884999394.0,1,61301
449,49,884999439.0,1,61302
278,4,885016248.0,1,61303
278,240,885016495.0,1,61304
278,221,885016495.0,1,61305
752,353,885016523.0,1,61306
278,118,885016536.0,1,61307
278,239,885016536.0,1,61308
278,31,885016536.0,1,61309
278,260,885016614.0,1,61310
278,367,885016641.0,1,61311
278,357,885016784.0,1,61312
278,508,885016882.0,1,61313
278,288,885016882.0,1,61314
278,216,885016930.0,1,61315
278,203,885016961.0,1,61316
278,145,885016961.0,1,61317
278,273,885016990.0,1,61318
278,647,885016990.0,1,61319
355,1,885019260.0,1,61320
355,280,885019261.0,1,61321
355,184,885019261.0,1,61322
355,60,885019304.0,1,61323
355,719,885019304.0,1,61324
355,652,885019304.0,1,61325
355,95,885019357.0,1,61326
355,268,885019357.0,1,61327
355,157,885019435.0,1,61328
355,139,885019435.0,1,61329
355,251,885019435.0,1,61330
355,955,885019468.0,1,61331
355,681,885019504.0,1,61332
355,98,885019504.0,1,61333
355,890,885019504.0,1,61334
355,117,885019504.0,1,61335
355,353,885019537.0,1,61336
355,48,885019537.0,1,61337
355,175,885019592.0,1,61338
355,144,885019651.0,1,61339
355,51,885019651.0,1,61340
355,274,885019651.0,1,61341
355,116,885019695.0,1,61342
355,578,885019722.0,1,61343
355,928,885019746.0,1,61344
313,1,885044380.0,1,61345
313,72,885044418.0,1,61346
313,280,885044418.0,1,61347
313,289,885044452.0,1,61348
313,252,885044452.0,1,61349
313,157,885044482.0,1,61350
313,115,885044519.0,1,61351
313,360,885044566.0,1,61352
313,268,885044566.0,1,61353
313,98,885044566.0,1,61354
313,43,885044566.0,1,61355
313,269,885044607.0,1,61356
313,755,885044607.0,1,61357
313,860,885044607.0,1,61358
313,404,885044607.0,1,61359
313,652,885044640.0,1,61360
313,960,885044641.0,1,61361
313,117,885044703.0,1,61362
313,95,885044733.0,1,61363
313,890,885044733.0,1,61364
313,48,885044782.0,1,61365
313,51,885044782.0,1,61366
313,325,885044782.0,1,61367
313,585,885044904.0,1,61368
313,144,885044940.0,1,61369
313,814,885044940.0,1,61370
313,265,885044940.0,1,61371
313,608,885045085.0,1,61372
313,175,885045245.0,1,61373
313,1008,885045528.0,1,61374
313,275,885045528.0,1,61375
313,297,885045528.0,1,61376
313,161,885045528.0,1,61377
313,513,885045528.0,1,61378
313,623,885045645.0,1,61379
313,189,885045645.0,1,61380
313,58,885045678.0,1,61381
313,538,885045678.0,1,61382
313,356,885045678.0,1,61383
313,357,885045702.0,1,61384
313,22,885045740.0,1,61385
313,66,885045740.0,1,61386
313,200,885045740.0,1,61387
313,699,885045740.0,1,61388
313,725,885045768.0,1,61389
313,256,885045805.0,1,61390
313,408,885045805.0,1,61391
313,730,885045805.0,1,61392
313,174,885045844.0,1,61393
313,235,885045844.0,1,61394
313,230,885045844.0,1,61395
313,191,885045844.0,1,61396
313,669,885045844.0,1,61397
313,622,885045844.0,1,61398
313,166,885045899.0,1,61399
313,31,885045899.0,1,61400
313,361,885045899.0,1,61401
313,112,885045899.0,1,61402
313,506,885045931.0,1,61403
313,471,885045931.0,1,61404
313,502,885045993.0,1,61405
313,6,885045993.0,1,61406
313,247,885045993.0,1,61407
313,216,885045993.0,1,61408
313,359,885045993.0,1,61409
313,114,885046027.0,1,61410
313,311,885046052.0,1,61411
313,209,885046079.0,1,61412
313,141,885046134.0,1,61413
313,571,885046134.0,1,61414
313,660,885046134.0,1,61415
313,646,885046174.0,1,61416
313,320,885046174.0,1,61417
313,1097,885046174.0,1,61418
313,102,885046174.0,1,61419
313,561,885046206.0,1,61420
313,390,885046206.0,1,61421
313,78,885046244.0,1,61422
313,505,885046244.0,1,61423
313,52,885046244.0,1,61424
313,240,885046244.0,1,61425
313,884,885046244.0,1,61426
313,828,885046276.0,1,61427
313,342,885046276.0,1,61428
313,239,885046276.0,1,61429
313,49,885046305.0,1,61430
313,57,885046305.0,1,61431
313,740,885046344.0,1,61432
313,1107,885046344.0,1,61433
313,217,885046344.0,1,61434
313,618,885046376.0,1,61435
313,29,885046376.0,1,61436
313,113,885046420.0,1,61437
313,982,885046420.0,1,61438
313,100,885046420.0,1,61439
313,137,885046420.0,1,61440
313,140,885046420.0,1,61441
313,89,885046420.0,1,61442
313,333,885046455.0,1,61443
313,5,885046455.0,1,61444
313,317,885046498.0,1,61445
313,874,885046498.0,1,61446
313,231,885046537.0,1,61447
313,746,885046537.0,1,61448
313,801,885046537.0,1,61449
313,1134,885046537.0,1,61450
313,1115,885046580.0,1,61451
313,694,885046580.0,1,61452
313,1009,885046580.0,1,61453
313,629,885046580.0,1,61454
313,91,885046654.0,1,61455
313,399,885046655.0,1,61456
313,12,885046655.0,1,61457
313,748,885046655.0,1,61458
313,549,885046686.0,1,61459
313,318,885046718.0,1,61460
313,394,885046744.0,1,61461
313,374,885046773.0,1,61462
313,244,885046773.0,1,61463
313,118,885046853.0,1,61464
313,323,885046853.0,1,61465
313,400,885046878.0,1,61466
313,203,885046912.0,1,61467
313,1180,885046912.0,1,61468
313,182,885046976.0,1,61469
313,111,885046976.0,1,61470
313,438,885046976.0,1,61471
313,34,885046976.0,1,61472
313,172,885046977.0,1,61473
313,76,885046977.0,1,61474
313,204,885047018.0,1,61475
313,1143,885047018.0,1,61476
313,136,885047018.0,1,61477
313,389,885047018.0,1,61478
313,220,885047018.0,1,61479
313,188,885047099.0,1,61480
313,145,885047099.0,1,61481
313,664,885047100.0,1,61482
313,253,885047129.0,1,61483
313,156,885047194.0,1,61484
313,895,885047194.0,1,61485
313,79,885047194.0,1,61486
313,667,885047223.0,1,61487
313,46,885047252.0,1,61488
313,423,885047252.0,1,61489
313,82,885047281.0,1,61490
313,211,885047281.0,1,61491
313,364,885047309.0,1,61492
313,368,885047336.0,1,61493
313,436,885047373.0,1,61494
313,77,885047373.0,1,61495
313,476,885047374.0,1,61496
313,553,885047417.0,1,61497
313,271,885047417.0,1,61498
313,3,885047417.0,1,61499
313,229,885047450.0,1,61500
313,97,885047450.0,1,61501
313,888,885047484.0,1,61502
313,150,885047484.0,1,61503
313,50,885047511.0,1,61504
313,900,885047556.0,1,61505
313,973,885047556.0,1,61506
313,406,885047593.0,1,61507
313,264,885047593.0,1,61508
313,293,885047627.0,1,61509
313,862,885047627.0,1,61510
313,65,885047670.0,1,61511
313,456,885047670.0,1,61512
313,479,885047670.0,1,61513
313,1151,885047696.0,1,61514
313,402,885047737.0,1,61515
313,498,885047737.0,1,61516
313,573,885047737.0,1,61517
313,472,885047737.0,1,61518
313,783,885047763.0,1,61519
313,354,885047822.0,1,61520
313,670,885047822.0,1,61521
313,469,885047864.0,1,61522
313,298,885047865.0,1,61523
313,647,885047865.0,1,61524
313,1164,885047865.0,1,61525
313,47,885047895.0,1,61526
313,201,885047896.0,1,61527
313,540,885048004.0,1,61528
313,1168,885048004.0,1,61529
313,120,885048004.0,1,61530
313,309,885048004.0,1,61531
313,1211,885048004.0,1,61532
313,556,885048062.0,1,61533
313,587,885048101.0,1,61534
313,474,885048101.0,1,61535
313,8,885048159.0,1,61536
313,1363,885048159.0,1,61537
313,526,885048198.0,1,61538
313,81,885048198.0,1,61539
313,208,885048198.0,1,61540
313,154,885048235.0,1,61541
313,718,885048235.0,1,61542
313,758,885048235.0,1,61543
313,403,885048266.0,1,61544
313,369,885048333.0,1,61545
313,683,885048365.0,1,61546
313,23,885048396.0,1,61547
313,181,885048464.0,1,61548
313,278,885048465.0,1,61549
313,228,885048500.0,1,61550
313,920,885048500.0,1,61551
313,714,885048532.0,1,61552
313,435,885048611.0,1,61553
313,577,885048638.0,1,61554
313,450,885048666.0,1,61555
313,790,885048730.0,1,61556
313,1127,885048730.0,1,61557
313,426,885048730.0,1,61558
313,870,885048730.0,1,61559
313,146,885048762.0,1,61560
313,633,885048762.0,1,61561
313,212,885048801.0,1,61562
313,437,885048801.0,1,61563
313,159,885048801.0,1,61564
313,1330,885048827.0,1,61565
313,25,885048861.0,1,61566
313,455,885048861.0,1,61567
313,817,885048861.0,1,61568
313,425,885048895.0,1,61569
313,698,885048895.0,1,61570
313,805,885048930.0,1,61571
313,14,885048930.0,1,61572
313,151,885048930.0,1,61573
313,381,885048986.0,1,61574
313,142,885048986.0,1,61575
313,18,885049024.0,1,61576
313,306,885049024.0,1,61577
313,1102,885049084.0,1,61578
313,1269,885049112.0,1,61579
313,604,885049199.0,1,61580
313,800,885049234.0,1,61581
313,296,885049275.0,1,61582
313,1068,885049275.0,1,61583
313,543,885049275.0,1,61584
313,490,885049376.0,1,61585
313,417,885049405.0,1,61586
313,421,885049431.0,1,61587
313,1003,885049459.0,1,61588
313,54,885049460.0,1,61589
313,857,885049503.0,1,61590
313,375,885049535.0,1,61591
313,829,885049535.0,1,61592
313,458,885049607.0,1,61593
313,495,885049658.0,1,61594
313,738,885049756.0,1,61595
313,197,885049790.0,1,61596
313,162,885049790.0,1,61597
313,998,885049836.0,1,61598
313,1100,885049880.0,1,61599
912,289,885059400.0,1,61600
912,719,885059400.0,1,61601
912,960,885059422.0,1,61602
912,950,885059452.0,1,61603
912,115,885059452.0,1,61604
912,130,885059452.0,1,61605
912,269,885059476.0,1,61606
912,104,885059506.0,1,61607
912,213,885059506.0,1,61608
912,252,885059506.0,1,61609
912,751,885059506.0,1,61610
912,890,885059506.0,1,61611
912,48,885059537.0,1,61612
912,511,885059537.0,1,61613
912,184,885059569.0,1,61614
912,325,885059569.0,1,61615
912,851,885059601.0,1,61616
912,881,885059623.0,1,61617
912,346,885059623.0,1,61618
912,72,885059658.0,1,61619
912,1002,885059658.0,1,61620
912,681,885059658.0,1,61621
912,715,885059682.0,1,61622
912,335,885059724.0,1,61623
912,1480,885059812.0,1,61624
912,1452,885059859.0,1,61625
912,340,885059887.0,1,61626
912,745,885059887.0,1,61627
509,189,885062286.0,1,61628
509,157,885062286.0,1,61629
509,52,885062332.0,1,61630
509,305,885062332.0,1,61631
509,357,885062365.0,1,61632
509,614,885062453.0,1,61633
509,140,885062519.0,1,61634
509,12,885062519.0,1,61635
509,10,885062519.0,1,61636
509,136,885062559.0,1,61637
509,23,885062559.0,1,61638
509,25,885062601.0,1,61639
509,97,885062601.0,1,61640
509,911,885062602.0,1,61641
509,403,885062602.0,1,61642
509,531,885062636.0,1,61643
509,144,885062636.0,1,61644
509,6,885062919.0,1,61645
509,435,885063056.0,1,61646
509,347,885063273.0,1,61647
374,78,885063301.0,1,61648
374,522,885063301.0,1,61649
374,377,885063301.0,1,61650
509,622,885063304.0,1,61651
374,314,885063346.0,1,61652
374,534,885063369.0,1,61653
509,350,885063549.0,1,61654
374,945,885063748.0,1,61655
121,719,885066537.0,1,61656
867,120,885071869.0,1,61657
744,156,885075165.0,1,61658
744,357,885075165.0,1,61659
744,161,885075165.0,1,61660
744,256,885075165.0,1,61661
744,52,885075166.0,1,61662
744,444,885075211.0,1,61663
744,216,885075211.0,1,61664
744,417,885075211.0,1,61665
744,22,885075211.0,1,61666
744,201,885075211.0,1,61667
744,408,885075211.0,1,61668
744,347,885075211.0,1,61669
744,217,885075243.0,1,61670
744,189,885075243.0,1,61671
744,311,885075243.0,1,61672
744,101,885075243.0,1,61673
744,182,885075243.0,1,61674
744,102,885075267.0,1,61675
744,373,885075267.0,1,61676
744,12,885075267.0,1,61677
744,140,885075304.0,1,61678
744,65,885075304.0,1,61679
744,354,885075304.0,1,61680
744,97,885075304.0,1,61681
744,456,885075304.0,1,61682
744,147,885075304.0,1,61683
744,278,885075304.0,1,61684
744,158,885075304.0,1,61685
744,474,885075337.0,1,61686
744,801,885075337.0,1,61687
744,82,885075337.0,1,61688
744,231,885075337.0,1,61689
744,403,885075337.0,1,61690
744,208,885075337.0,1,61691
744,476,885075367.0,1,61692
744,368,885075367.0,1,61693
744,114,885075367.0,1,61694
744,698,885075399.0,1,61695
744,6,885075399.0,1,61696
744,76,885075399.0,1,61697
744,504,885075399.0,1,61698
744,375,885075399.0,1,61699
744,25,885075434.0,1,61700
744,758,885075434.0,1,61701
744,613,885075434.0,1,61702
744,296,885075434.0,1,61703
744,151,885075434.0,1,61704
744,146,885075476.0,1,61705
744,543,885075476.0,1,61706
744,458,885075476.0,1,61707
744,136,885075476.0,1,61708
744,561,885075497.0,1,61709
744,307,885075497.0,1,61710
744,693,885075497.0,1,61711
744,179,885075518.0,1,61712
744,389,885075539.0,1,61713
744,247,885075539.0,1,61714
744,96,885075569.0,1,61715
744,740,885075590.0,1,61716
744,53,885075612.0,1,61717
744,57,885075612.0,1,61718
744,118,885075655.0,1,61719
744,24,885075714.0,1,61720
744,100,885075756.0,1,61721
744,239,885075790.0,1,61722
744,367,885075790.0,1,61723
744,475,885075824.0,1,61724
194,130,885081264.0,1,61725
194,289,885081264.0,1,61726
194,4,885081300.0,1,61727
194,261,885081300.0,1,61728
194,881,885081339.0,1,61729
366,246,885083439.0,1,61730
26,261,885100000.0,1,61731
366,60,885107876.0,1,61732
366,298,885107905.0,1,61733
366,530,885107929.0,1,61734
239,858,885110849.0,1,61735
239,80,885110899.0,1,61736
239,530,885110922.0,1,61737
409,666,885114374.0,1,61738
409,1167,885114408.0,1,61739
409,881,885114446.0,1,61740
409,925,885114446.0,1,61741
409,681,885114480.0,1,61742
409,339,885114559.0,1,61743
409,890,885114578.0,1,61744
409,676,885114897.0,1,61745
409,181,885115041.0,1,61746
26,933,885126313.0,1,61747
501,98,885135476.0,1,61748
501,1464,885135497.0,1,61749
501,1002,885135514.0,1,61750
501,851,885135560.0,1,61751
501,347,885135737.0,1,61752
501,359,885135819.0,1,61753
501,476,885135819.0,1,61754
501,161,885135819.0,1,61755
501,758,885135844.0,1,61756
501,368,885135881.0,1,61757
501,698,885135881.0,1,61758
501,456,885135881.0,1,61759
501,437,885135882.0,1,61760
501,458,885135882.0,1,61761
501,450,885135882.0,1,61762
501,197,885135912.0,1,61763
501,543,885135912.0,1,61764
501,978,885135912.0,1,61765
501,621,885135954.0,1,61766
501,926,885135954.0,1,61767
501,219,885135954.0,1,61768
501,994,885135954.0,1,61769
501,352,885135955.0,1,61770
501,1022,885136005.0,1,61771
121,597,885139179.0,1,61772
544,289,885139580.0,1,61773
544,184,885139580.0,1,61774
544,719,885139580.0,1,61775
544,881,885139608.0,1,61776
544,793,885139608.0,1,61777
544,4,885139634.0,1,61778
544,157,885139634.0,1,61779
544,72,885139693.0,1,61780
544,95,885139779.0,1,61781
544,269,885139779.0,1,61782
544,652,885139842.0,1,61783
544,261,885139871.0,1,61784
544,51,885139921.0,1,61785
544,594,885140097.0,1,61786
544,252,885140117.0,1,61787
544,357,885140368.0,1,61788
544,1076,885140689.0,1,61789
544,209,885140689.0,1,61790
544,49,885140706.0,1,61791
544,52,885140754.0,1,61792
544,858,885140808.0,1,61793
544,301,885140808.0,1,61794
544,771,885140808.0,1,61795
544,403,885140909.0,1,61796
544,516,885140939.0,1,61797
544,971,885141132.0,1,61798
544,416,885141162.0,1,61799
544,23,885141260.0,1,61800
544,60,885141260.0,1,61801
544,165,885141260.0,1,61802
544,12,885141260.0,1,61803
544,1166,885141260.0,1,61804
544,305,885141260.0,1,61805
544,666,885141260.0,1,61806
544,198,885141260.0,1,61807
544,335,885141260.0,1,61808
544,1196,885141260.0,1,61809
544,31,885141332.0,1,61810
544,216,885141332.0,1,61811
544,29,885141332.0,1,61812
544,113,885141332.0,1,61813
544,361,885141360.0,1,61814
544,150,885141360.0,1,61815
544,513,885141360.0,1,61816
544,324,885141411.0,1,61817
544,885,885141411.0,1,61818
544,75,885141411.0,1,61819
544,437,885141411.0,1,61820
544,886,885141438.0,1,61821
544,314,885141438.0,1,61822
544,558,885141439.0,1,61823
544,61,885141439.0,1,61824
544,832,885141465.0,1,61825
544,123,885141465.0,1,61826
544,604,885141502.0,1,61827
544,215,885141502.0,1,61828
544,527,885141502.0,1,61829
544,883,885141502.0,1,61830
544,878,885141538.0,1,61831
860,130,885145344.0,1,61832
860,719,885145375.0,1,61833
860,176,885145702.0,1,61834
139,89,885147637.0,1,61835
784,1023,885154848.0,1,61836
784,693,885155034.0,1,61837
784,221,885155077.0,1,61838
784,1203,885155119.0,1,61839
784,216,885155150.0,1,61840
784,99,885155172.0,1,61841
784,66,885155172.0,1,61842
784,254,885155209.0,1,61843
784,191,885155209.0,1,61844
784,347,885155209.0,1,61845
784,367,885155230.0,1,61846
784,506,885155459.0,1,61847
784,311,885155489.0,1,61848
784,418,885155490.0,1,61849
784,161,885155540.0,1,61850
784,93,885155540.0,1,61851
784,408,885155540.0,1,61852
