u,i,ts,label,idx
1469,7914,1113436800.0,1,28586
4889,7964,1113436800.0,1,28587
4877,7974,1113436800.0,1,28588
552,7974,1113436800.0,1,28589
4995,7974,1113436800.0,1,28590
659,7988,1113436800.0,1,28591
2571,5984,1113523200.0,1,28592
2061,6190,1113523200.0,1,28593
3510,6339,1113523200.0,1,28594
261,6660,1113523200.0,1,28595
354,7392,1113523200.0,1,28596
354,7508,1113523200.0,1,28597
354,7666,1113523200.0,1,28598
308,7846,1113523200.0,1,28599
4359,7901,1113523200.0,1,28600
4877,7964,1113523200.0,1,28601
4974,7964,1113523200.0,1,28602
3337,7993,1113523200.0,1,28603
1140,5660,1113609600.0,1,28604
87,5749,1113609600.0,1,28605
2053,5813,1113609600.0,1,28606
693,6160,1113609600.0,1,28607
3299,6283,1113609600.0,1,28608
773,6285,1113609600.0,1,28609
3299,6291,1113609600.0,1,28610
3010,6464,1113609600.0,1,28611
299,6741,1113609600.0,1,28612
475,6770,1113609600.0,1,28613
1677,6788,1113609600.0,1,28614
243,6955,1113609600.0,1,28615
1309,7380,1113609600.0,1,28616
3124,7649,1113609600.0,1,28617
1054,7822,1113609600.0,1,28618
738,7876,1113609600.0,1,28619
4315,7892,1113609600.0,1,28620
5049,7901,1113609600.0,1,28621
533,7964,1113609600.0,1,28622
4054,7980,1113609600.0,1,28623
78,7980,1113609600.0,1,28624
4054,7988,1113609600.0,1,28625
4054,7994,1113609600.0,1,28626
475,5879,1113696000.0,1,28627
2397,5901,1113696000.0,1,28628
299,5902,1113696000.0,1,28629
139,6084,1113696000.0,1,28630
566,6120,1113696000.0,1,28631
162,6792,1113696000.0,1,28632
4815,7703,1113696000.0,1,28633
195,7811,1113696000.0,1,28634
299,7866,1113696000.0,1,28635
234,7882,1113696000.0,1,28636
1328,7925,1113696000.0,1,28637
3993,7947,1113696000.0,1,28638
533,7962,1113696000.0,1,28639
3976,7964,1113696000.0,1,28640
4054,7970,1113696000.0,1,28641
2397,7974,1113696000.0,1,28642
2989,6093,1113782400.0,1,28643
762,6465,1113782400.0,1,28644
872,6503,1113782400.0,1,28645
284,6752,1113782400.0,1,28646
137,6988,1113782400.0,1,28647
423,7076,1113782400.0,1,28648
423,7079,1113782400.0,1,28649
1720,7652,1113782400.0,1,28650
2397,7686,1113782400.0,1,28651
1078,7686,1113782400.0,1,28652
4322,7859,1113782400.0,1,28653
2989,7974,1113782400.0,1,28654
1078,7974,1113782400.0,1,28655
4216,7974,1113782400.0,1,28656
2764,7988,1113782400.0,1,28657
2027,5801,1113868800.0,1,28658
354,5897,1113868800.0,1,28659
354,5903,1113868800.0,1,28660
471,5907,1113868800.0,1,28661
253,6160,1113868800.0,1,28662
471,6221,1113868800.0,1,28663
172,6476,1113868800.0,1,28664
172,6498,1113868800.0,1,28665
471,6741,1113868800.0,1,28666
952,6856,1113868800.0,1,28667
3959,6879,1113868800.0,1,28668
471,7196,1113868800.0,1,28669
137,7492,1113868800.0,1,28670
67,7563,1113868800.0,1,28671
1025,7668,1113868800.0,1,28672
2939,7768,1113868800.0,1,28673
584,7788,1113868800.0,1,28674
1996,7908,1113868800.0,1,28675
2027,7915,1113868800.0,1,28676
5059,7941,1113868800.0,1,28677
5086,7955,1113868800.0,1,28678
2957,7964,1113868800.0,1,28679
4907,7974,1113868800.0,1,28680
4870,7991,1113868800.0,1,28681
4617,7993,1113868800.0,1,28682
3309,7994,1113868800.0,1,28683
762,5888,1113955200.0,1,28684
872,5939,1113955200.0,1,28685
67,6021,1113955200.0,1,28686
3522,6437,1113955200.0,1,28687
872,6549,1113955200.0,1,28688
5,6795,1113955200.0,1,28689
139,7124,1113955200.0,1,28690
163,7313,1113955200.0,1,28691
77,7367,1113955200.0,1,28692
312,7453,1113955200.0,1,28693
284,7599,1113955200.0,1,28694
2764,7822,1113955200.0,1,28695
4953,7913,1113955200.0,1,28696
4093,7919,1113955200.0,1,28697
2766,7941,1113955200.0,1,28698
360,5577,1114041600.0,1,28699
137,5781,1114041600.0,1,28700
2061,5815,1114041600.0,1,28701
1912,6133,1114041600.0,1,28702
2054,6160,1114041600.0,1,28703
14,6191,1114041600.0,1,28704
3192,6230,1114041600.0,1,28705
89,6259,1114041600.0,1,28706
1273,6283,1114041600.0,1,28707
89,6690,1114041600.0,1,28708
657,6752,1114041600.0,1,28709
816,7114,1114041600.0,1,28710
284,7321,1114041600.0,1,28711
2861,7547,1114041600.0,1,28712
234,7743,1114041600.0,1,28713
4953,7764,1114041600.0,1,28714
4953,7766,1114041600.0,1,28715
4953,7807,1114041600.0,1,28716
4953,7892,1114041600.0,1,28717
2764,7909,1114041600.0,1,28718
31,7925,1114041600.0,1,28719
4680,7925,1114041600.0,1,28720
4953,7925,1114041600.0,1,28721
5034,7944,1114041600.0,1,28722
5034,7953,1114041600.0,1,28723
3022,7955,1114041600.0,1,28724
1398,7974,1114041600.0,1,28725
5034,7974,1114041600.0,1,28726
1392,7974,1114041600.0,1,28727
2814,7974,1114041600.0,1,28728
308,7991,1114041600.0,1,28729
1803,5791,1114128000.0,1,28730
2053,5807,1114128000.0,1,28731
2359,5888,1114128000.0,1,28732
963,5975,1114128000.0,1,28733
791,6096,1114128000.0,1,28734
2822,6122,1114128000.0,1,28735
1842,6135,1114128000.0,1,28736
3149,6140,1114128000.0,1,28737
2061,6191,1114128000.0,1,28738
67,6210,1114128000.0,1,28739
3542,6357,1114128000.0,1,28740
14,6646,1114128000.0,1,28741
98,6872,1114128000.0,1,28742
963,7062,1114128000.0,1,28743
4983,7797,1114128000.0,1,28744
3408,7867,1114128000.0,1,28745
5034,7874,1114128000.0,1,28746
4948,7941,1114128000.0,1,28747
5034,7947,1114128000.0,1,28748
1928,7955,1114128000.0,1,28749
5035,7955,1114128000.0,1,28750
1469,7974,1114128000.0,1,28751
19,5598,1114214400.0,1,28752
1682,5897,1114214400.0,1,28753
2383,5897,1114214400.0,1,28754
19,6100,1114214400.0,1,28755
2732,6176,1114214400.0,1,28756
2061,6192,1114214400.0,1,28757
171,6312,1114214400.0,1,28758
61,6397,1114214400.0,1,28759
2289,6476,1114214400.0,1,28760
2289,6498,1114214400.0,1,28761
2383,6734,1114214400.0,1,28762
773,6866,1114214400.0,1,28763
2289,7022,1114214400.0,1,28764
4020,7088,1114214400.0,1,28765
471,7089,1114214400.0,1,28766
2383,7097,1114214400.0,1,28767
2383,7107,1114214400.0,1,28768
1842,7231,1114214400.0,1,28769
2383,7237,1114214400.0,1,28770
3124,7519,1114214400.0,1,28771
2643,7587,1114214400.0,1,28772
2289,7638,1114214400.0,1,28773
3022,7703,1114214400.0,1,28774
4020,7820,1114214400.0,1,28775
4020,7848,1114214400.0,1,28776
1533,7910,1114214400.0,1,28777
4948,7974,1114214400.0,1,28778
77,5813,1114300800.0,1,28779
2061,5816,1114300800.0,1,28780
369,5825,1114300800.0,1,28781
1519,5851,1114300800.0,1,28782
369,5857,1114300800.0,1,28783
369,5920,1114300800.0,1,28784
77,6191,1114300800.0,1,28785
139,6217,1114300800.0,1,28786
67,6544,1114300800.0,1,28787
2107,7030,1114300800.0,1,28788
369,7171,1114300800.0,1,28789
3405,7195,1114300800.0,1,28790
37,7639,1114300800.0,1,28791
3836,7708,1114300800.0,1,28792
369,7746,1114300800.0,1,28793
411,7974,1114300800.0,1,28794
312,5573,1114387200.0,1,28795
369,5760,1114387200.0,1,28796
77,5814,1114387200.0,1,28797
1519,5828,1114387200.0,1,28798
369,5897,1114387200.0,1,28799
942,6036,1114387200.0,1,28800
240,6078,1114387200.0,1,28801
868,6082,1114387200.0,1,28802
2061,6193,1114387200.0,1,28803
369,6202,1114387200.0,1,28804
952,6205,1114387200.0,1,28805
2896,6340,1114387200.0,1,28806
3836,6616,1114387200.0,1,28807
2896,7571,1114387200.0,1,28808
872,7614,1114387200.0,1,28809
1485,7756,1114387200.0,1,28810
963,7830,1114387200.0,1,28811
4947,7925,1114387200.0,1,28812
4947,7947,1114387200.0,1,28813
315,7952,1114387200.0,1,28814
4947,7953,1114387200.0,1,28815
1699,7976,1114387200.0,1,28816
535,7991,1114387200.0,1,28817
1195,7991,1114387200.0,1,28818
15,5542,1114473600.0,1,28819
581,5590,1114473600.0,1,28820
2061,5814,1114473600.0,1,28821
369,5854,1114473600.0,1,28822
312,5902,1114473600.0,1,28823
369,5939,1114473600.0,1,28824
2239,6045,1114473600.0,1,28825
872,6100,1114473600.0,1,28826
872,6116,1114473600.0,1,28827
15,6570,1114473600.0,1,28828
1842,6883,1114473600.0,1,28829
1675,7087,1114473600.0,1,28830
4626,7361,1114473600.0,1,28831
4881,7686,1114473600.0,1,28832
19,7766,1114473600.0,1,28833
3309,7909,1114473600.0,1,28834
2882,7912,1114473600.0,1,28835
139,7957,1114473600.0,1,28836
476,7966,1114473600.0,1,28837
101,7972,1114473600.0,1,28838
4974,7974,1114473600.0,1,28839
2582,7982,1114473600.0,1,28840
2236,7986,1114473600.0,1,28841
2348,7986,1114473600.0,1,28842
65,7986,1114473600.0,1,28843
5059,7992,1114473600.0,1,28844
3529,7992,1114473600.0,1,28845
320,5837,1114560000.0,1,28846
2569,5947,1114560000.0,1,28847
872,6194,1114560000.0,1,28848
872,6212,1114560000.0,1,28849
65,6249,1114560000.0,1,28850
872,6436,1114560000.0,1,28851
172,6437,1114560000.0,1,28852
172,6469,1114560000.0,1,28853
2402,6551,1114560000.0,1,28854
3837,6616,1114560000.0,1,28855
872,6795,1114560000.0,1,28856
584,7023,1114560000.0,1,28857
124,7031,1114560000.0,1,28858
872,7153,1114560000.0,1,28859
2062,7231,1114560000.0,1,28860
137,7479,1114560000.0,1,28861
172,7621,1114560000.0,1,28862
137,7742,1114560000.0,1,28863
4881,7892,1114560000.0,1,28864
4881,7964,1114560000.0,1,28865
2402,7974,1114560000.0,1,28866
3880,7982,1114560000.0,1,28867
2365,7986,1114560000.0,1,28868
3790,7992,1114560000.0,1,28869
2476,7992,1114560000.0,1,28870
802,7992,1114560000.0,1,28871
137,5708,1114646400.0,1,28872
369,5721,1114646400.0,1,28873
1843,5874,1114646400.0,1,28874
2274,7052,1114646400.0,1,28875
3139,7369,1114646400.0,1,28876
240,7579,1114646400.0,1,28877
1826,7739,1114646400.0,1,28878
952,7811,1114646400.0,1,28879
2447,7874,1114646400.0,1,28880
3707,7941,1114646400.0,1,28881
4053,7941,1114646400.0,1,28882
4261,7964,1114646400.0,1,28883
2581,7973,1114646400.0,1,28884
2094,7986,1114646400.0,1,28885
284,7992,1114646400.0,1,28886
1065,7992,1114646400.0,1,28887
872,5627,1114732800.0,1,28888
137,5636,1114732800.0,1,28889
1668,5724,1114732800.0,1,28890
2061,5818,1114732800.0,1,28891
1668,5985,1114732800.0,1,28892
2896,6638,1114732800.0,1,28893
4256,7055,1114732800.0,1,28894
3959,7196,1114732800.0,1,28895
3475,7249,1114732800.0,1,28896
390,7321,1114732800.0,1,28897
3475,7392,1114732800.0,1,28898
3475,7508,1114732800.0,1,28899
2924,7648,1114732800.0,1,28900
3475,7666,1114732800.0,1,28901
3475,7724,1114732800.0,1,28902
2349,7813,1114732800.0,1,28903
493,7831,1114732800.0,1,28904
4555,7869,1114732800.0,1,28905
2061,5817,1114819200.0,1,28906
1842,6436,1114819200.0,1,28907
1318,6787,1114819200.0,1,28908
4295,7088,1114819200.0,1,28909
3994,7088,1114819200.0,1,28910
1569,7781,1114819200.0,1,28911
3522,7813,1114819200.0,1,28912
4033,7848,1114819200.0,1,28913
3299,7909,1114819200.0,1,28914
4315,7964,1114819200.0,1,28915
4098,7986,1114819200.0,1,28916
4099,7986,1114819200.0,1,28917
360,5707,1114905600.0,1,28918
1956,5787,1114905600.0,1,28919
2581,5953,1114905600.0,1,28920
2884,6508,1114905600.0,1,28921
1569,6663,1114905600.0,1,28922
1760,6873,1114905600.0,1,28923
110,7630,1114905600.0,1,28924
1956,7661,1114905600.0,1,28925
977,7782,1114905600.0,1,28926
110,7915,1114905600.0,1,28927
683,7992,1114905600.0,1,28928
435,5667,1114992000.0,1,28929
224,5694,1114992000.0,1,28930
1380,5706,1114992000.0,1,28931
2153,5844,1114992000.0,1,28932
657,5857,1114992000.0,1,28933
1382,6088,1114992000.0,1,28934
3698,6480,1114992000.0,1,28935
74,6678,1114992000.0,1,28936
92,7047,1114992000.0,1,28937
312,7116,1114992000.0,1,28938
1677,7143,1114992000.0,1,28939
1956,7187,1114992000.0,1,28940
2722,7337,1114992000.0,1,28941
3707,7915,1114992000.0,1,28942
1956,7955,1114992000.0,1,28943
4980,7974,1114992000.0,1,28944
732,7975,1114992000.0,1,28945
2083,7986,1114992000.0,1,28946
112,5545,1115078400.0,1,28947
2061,5813,1115078400.0,1,28948
137,5854,1115078400.0,1,28949
312,5900,1115078400.0,1,28950
137,6195,1115078400.0,1,28951
3318,6238,1115078400.0,1,28952
137,6249,1115078400.0,1,28953
3390,6296,1115078400.0,1,28954
137,6510,1115078400.0,1,28955
137,6614,1115078400.0,1,28956
657,6660,1115078400.0,1,28957
1309,7444,1115078400.0,1,28958
3670,7524,1115078400.0,1,28959
4166,7750,1115078400.0,1,28960
1455,7766,1115078400.0,1,28961
657,7788,1115078400.0,1,28962
139,7867,1115078400.0,1,28963
56,7910,1115078400.0,1,28964
284,7955,1115078400.0,1,28965
2140,7984,1115078400.0,1,28966
2255,7992,1115078400.0,1,28967
89,5706,1115164800.0,1,28968
89,5708,1115164800.0,1,28969
14,5790,1115164800.0,1,28970
161,5814,1115164800.0,1,28971
872,5902,1115164800.0,1,28972
1956,5937,1115164800.0,1,28973
3182,6220,1115164800.0,1,28974
110,6221,1115164800.0,1,28975
3182,6225,1115164800.0,1,28976
872,6577,1115164800.0,1,28977
3182,7263,1115164800.0,1,28978
419,7533,1115164800.0,1,28979
2053,7775,1115164800.0,1,28980
4570,7873,1115164800.0,1,28981
4948,7880,1115164800.0,1,28982
4980,7955,1115164800.0,1,28983
1956,7974,1115164800.0,1,28984
3573,7986,1115164800.0,1,28985
1598,5718,1115251200.0,1,28986
163,6011,1115251200.0,1,28987
1083,6028,1115251200.0,1,28988
137,6074,1115251200.0,1,28989
2160,6191,1115251200.0,1,28990
3182,6242,1115251200.0,1,28991
3683,6471,1115251200.0,1,28992
92,6489,1115251200.0,1,28993
98,6649,1115251200.0,1,28994
4048,6773,1115251200.0,1,28995
172,6796,1115251200.0,1,28996
172,6797,1115251200.0,1,28997
1360,6929,1115251200.0,1,28998
2274,7335,1115251200.0,1,28999
657,7955,1115251200.0,1,29000
4401,7982,1115251200.0,1,29001
5102,7986,1115251200.0,1,29002
3155,7992,1115251200.0,1,29003
1429,5710,1115337600.0,1,29004
952,5759,1115337600.0,1,29005
2061,5807,1115337600.0,1,29006
14,5999,1115337600.0,1,29007
58,6195,1115337600.0,1,29008
2391,6498,1115337600.0,1,29009
1954,6669,1115337600.0,1,29010
365,6750,1115337600.0,1,29011
4829,7871,1115337600.0,1,29012
4829,7958,1115337600.0,1,29013
1655,7964,1115337600.0,1,29014
3124,7980,1115337600.0,1,29015
2624,7986,1115337600.0,1,29016
4983,7992,1115337600.0,1,29017
4256,7992,1115337600.0,1,29018
582,5590,1115424000.0,1,29019
1273,5681,1115424000.0,1,29020
111,5689,1115424000.0,1,29021
253,5857,1115424000.0,1,29022
365,5863,1115424000.0,1,29023
253,5917,1115424000.0,1,29024
762,6125,1115424000.0,1,29025
2731,6340,1115424000.0,1,29026
3292,6862,1115424000.0,1,29027
1852,7151,1115424000.0,1,29028
3192,7222,1115424000.0,1,29029
2731,7563,1115424000.0,1,29030
3182,7567,1115424000.0,1,29031
1392,7796,1115424000.0,1,29032
127,7912,1115424000.0,1,29033
4602,7992,1115424000.0,1,29034
634,5815,1115510400.0,1,29035
2731,5999,1115510400.0,1,29036
2731,6005,1115510400.0,1,29037
111,6376,1115510400.0,1,29038
422,6418,1115510400.0,1,29039
481,6697,1115510400.0,1,29040
4466,7227,1115510400.0,1,29041
4829,7625,1115510400.0,1,29042
320,7763,1115510400.0,1,29043
2882,7852,1115510400.0,1,29044
4466,7891,1115510400.0,1,29045
4828,7912,1115510400.0,1,29046
5059,7925,1115510400.0,1,29047
4399,7982,1115510400.0,1,29048
2732,7988,1115510400.0,1,29049
185,6406,1115596800.0,1,29050
2871,6436,1115596800.0,1,29051
2731,6443,1115596800.0,1,29052
15,6510,1115596800.0,1,29053
959,6961,1115596800.0,1,29054
872,7222,1115596800.0,1,29055
312,7445,1115596800.0,1,29056
4466,7685,1115596800.0,1,29057
743,7828,1115596800.0,1,29058
31,7915,1115596800.0,1,29059
2260,5887,1115683200.0,1,29060
634,5919,1115683200.0,1,29061
2613,5958,1115683200.0,1,29062
1025,7625,1115683200.0,1,29063
4466,7760,1115683200.0,1,29064
4466,7869,1115683200.0,1,29065
127,7941,1115683200.0,1,29066
4229,7986,1115683200.0,1,29067
959,5639,1115769600.0,1,29068
959,5656,1115769600.0,1,29069
98,5681,1115769600.0,1,29070
2004,5845,1115769600.0,1,29071
1519,5852,1115769600.0,1,29072
163,6037,1115769600.0,1,29073
2613,6219,1115769600.0,1,29074
2731,6261,1115769600.0,1,29075
2632,6328,1115769600.0,1,29076
772,6604,1115769600.0,1,29077
3959,6734,1115769600.0,1,29078
1677,6960,1115769600.0,1,29079
4422,7214,1115769600.0,1,29080
950,7807,1115769600.0,1,29081
423,7856,1115769600.0,1,29082
4980,7880,1115769600.0,1,29083
1025,7974,1115769600.0,1,29084
3522,7974,1115769600.0,1,29085
4267,7992,1115769600.0,1,29086
308,5665,1115856000.0,1,29087
1172,5790,1115856000.0,1,29088
1172,6526,1115856000.0,1,29089
1655,6536,1115856000.0,1,29090
333,6629,1115856000.0,1,29091
111,6786,1115856000.0,1,29092
195,6824,1115856000.0,1,29093
195,7079,1115856000.0,1,29094
365,7089,1115856000.0,1,29095
365,7102,1115856000.0,1,29096
959,7118,1115856000.0,1,29097
1015,7231,1115856000.0,1,29098
2397,7276,1115856000.0,1,29099
137,7496,1115856000.0,1,29100
308,7512,1115856000.0,1,29101
4980,7796,1115856000.0,1,29102
601,7826,1115856000.0,1,29103
5014,7833,1115856000.0,1,29104
19,7885,1115856000.0,1,29105
2397,7927,1115856000.0,1,29106
1172,7942,1115856000.0,1,29107
4774,7944,1115856000.0,1,29108
659,7946,1115856000.0,1,29109
1194,7947,1115856000.0,1,29110
2861,7974,1115856000.0,1,29111
4990,7980,1115856000.0,1,29112
67,6194,1115942400.0,1,29113
137,6369,1115942400.0,1,29114
774,6595,1115942400.0,1,29115
491,7023,1115942400.0,1,29116
137,7279,1115942400.0,1,29117
365,7315,1115942400.0,1,29118
137,7563,1115942400.0,1,29119
560,7871,1115942400.0,1,29120
2588,7939,1115942400.0,1,29121
3750,7975,1115942400.0,1,29122
1912,6363,1116028800.0,1,29123
234,6373,1116028800.0,1,29124
98,6385,1116028800.0,1,29125
3124,7115,1116028800.0,1,29126
3867,7439,1116028800.0,1,29127
3837,7563,1116028800.0,1,29128
2861,7796,1116028800.0,1,29129
670,7808,1116028800.0,1,29130
2571,7897,1116028800.0,1,29131
4931,7980,1116028800.0,1,29132
2822,6106,1116115200.0,1,29133
1862,6107,1116115200.0,1,29134
1862,6153,1116115200.0,1,29135
773,6275,1116115200.0,1,29136
320,6426,1116115200.0,1,29137
2536,6816,1116115200.0,1,29138
3505,6832,1116115200.0,1,29139
1862,7086,1116115200.0,1,29140
2834,7118,1116115200.0,1,29141
1826,7150,1116115200.0,1,29142
469,7215,1116115200.0,1,29143
2613,7448,1116115200.0,1,29144
3124,7867,1116115200.0,1,29145
4371,7925,1116115200.0,1,29146
1952,7975,1116115200.0,1,29147
3366,7986,1116115200.0,1,29148
741,5634,1116201600.0,1,29149
47,5777,1116201600.0,1,29150
137,5799,1116201600.0,1,29151
1237,6003,1116201600.0,1,29152
2571,6176,1116201600.0,1,29153
137,6283,1116201600.0,1,29154
109,6330,1116201600.0,1,29155
952,6578,1116201600.0,1,29156
4229,7039,1116201600.0,1,29157
491,7064,1116201600.0,1,29158
506,7111,1116201600.0,1,29159
4511,7266,1116201600.0,1,29160
872,7289,1116201600.0,1,29161
469,7319,1116201600.0,1,29162
308,7623,1116201600.0,1,29163
3760,7796,1116201600.0,1,29164
2686,7941,1116201600.0,1,29165
3907,7946,1116201600.0,1,29166
506,5830,1116288000.0,1,29167
2390,6082,1116288000.0,1,29168
1485,6133,1116288000.0,1,29169
491,7021,1116288000.0,1,29170
137,7073,1116288000.0,1,29171
491,7122,1116288000.0,1,29172
2721,7148,1116288000.0,1,29173
2569,7587,1116288000.0,1,29174
491,7656,1116288000.0,1,29175
4441,7910,1116288000.0,1,29176
4550,7946,1116288000.0,1,29177
1636,7946,1116288000.0,1,29178
3454,7946,1116288000.0,1,29179
1123,7982,1116288000.0,1,29180
1643,7988,1116288000.0,1,29181
4823,7988,1116288000.0,1,29182
1709,8005,1116288000.0,1,29183
5098,8008,1116288000.0,1,29184
308,8008,1116288000.0,1,29185
4315,8008,1116288000.0,1,29186
4980,8008,1116288000.0,1,29187
2318,8008,1116288000.0,1,29188
77,5637,1116374400.0,1,29189
137,6078,1116374400.0,1,29190
78,6100,1116374400.0,1,29191
3678,6461,1116374400.0,1,29192
2686,6649,1116374400.0,1,29193
206,6716,1116374400.0,1,29194
137,7123,1116374400.0,1,29195
3760,7764,1116374400.0,1,29196
137,7799,1116374400.0,1,29197
491,7807,1116374400.0,1,29198
67,7826,1116374400.0,1,29199
3867,7909,1116374400.0,1,29200
1063,7965,1116374400.0,1,29201
2057,7989,1116374400.0,1,29202
4804,7991,1116374400.0,1,29203
2026,7992,1116374400.0,1,29204
4095,7994,1116374400.0,1,29205
5031,8008,1116374400.0,1,29206
3478,8008,1116374400.0,1,29207
1097,5655,1116460800.0,1,29208
491,5708,1116460800.0,1,29209
19,5713,1116460800.0,1,29210
1709,5879,1116460800.0,1,29211
2572,5980,1116460800.0,1,29212
963,6099,1116460800.0,1,29213
1013,6134,1116460800.0,1,29214
3292,6217,1116460800.0,1,29215
693,6225,1116460800.0,1,29216
742,6338,1116460800.0,1,29217
2153,6447,1116460800.0,1,29218
491,7277,1116460800.0,1,29219
19,7505,1116460800.0,1,29220
4755,7533,1116460800.0,1,29221
1633,7853,1116460800.0,1,29222
5031,7874,1116460800.0,1,29223
2613,7992,1116460800.0,1,29224
506,5671,1116547200.0,1,29225
386,5718,1116547200.0,1,29226
92,5755,1116547200.0,1,29227
1881,5768,1116547200.0,1,29228
160,5939,1116547200.0,1,29229
3524,6376,1116547200.0,1,29230
1881,6386,1116547200.0,1,29231
77,6508,1116547200.0,1,29232
133,6536,1116547200.0,1,29233
2553,6564,1116547200.0,1,29234
19,7203,1116547200.0,1,29235
491,7382,1116547200.0,1,29236
491,7776,1116547200.0,1,29237
1730,7941,1116547200.0,1,29238
4261,7960,1116547200.0,1,29239
4087,7964,1116547200.0,1,29240
1027,8008,1116547200.0,1,29241
92,5760,1116633600.0,1,29242
1675,6089,1116633600.0,1,29243
2731,6339,1116633600.0,1,29244
163,7301,1116633600.0,1,29245
830,7320,1116633600.0,1,29246
4680,7442,1116633600.0,1,29247
98,7496,1116633600.0,1,29248
491,7535,1116633600.0,1,29249
2722,7545,1116633600.0,1,29250
127,7840,1116633600.0,1,29251
491,7953,1116633600.0,1,29252
4261,7953,1116633600.0,1,29253
3630,7974,1116633600.0,1,29254
1633,7982,1116633600.0,1,29255
5083,8008,1116633600.0,1,29256
383,5711,1116720000.0,1,29257
2571,5988,1116720000.0,1,29258
845,6027,1116720000.0,1,29259
333,6382,1116720000.0,1,29260
1107,6503,1116720000.0,1,29261
290,6879,1116720000.0,1,29262
3643,7585,1116720000.0,1,29263
464,7698,1116720000.0,1,29264
3643,7704,1116720000.0,1,29265
3299,7822,1116720000.0,1,29266
2882,7868,1116720000.0,1,29267
4728,7886,1116720000.0,1,29268
2062,7941,1116720000.0,1,29269
464,7974,1116720000.0,1,29270
295,8008,1116720000.0,1,29271
284,5555,1116806400.0,1,29272
1040,5648,1116806400.0,1,29273
865,6160,1116806400.0,1,29274
137,7222,1116806400.0,1,29275
4152,7508,1116806400.0,1,29276
3105,7546,1116806400.0,1,29277
3299,7619,1116806400.0,1,29278
3643,7668,1116806400.0,1,29279
3032,7783,1116806400.0,1,29280
3290,7909,1116806400.0,1,29281
466,7952,1116806400.0,1,29282
4557,7986,1116806400.0,1,29283
334,7996,1116806400.0,1,29284
4948,8005,1116806400.0,1,29285
334,8008,1116806400.0,1,29286
1040,5910,1116892800.0,1,29287
152,6042,1116892800.0,1,29288
2394,6221,1116892800.0,1,29289
391,6273,1116892800.0,1,29290
1463,6561,1116892800.0,1,29291
1040,6689,1116892800.0,1,29292
1040,6733,1116892800.0,1,29293
87,6829,1116892800.0,1,29294
1040,6890,1116892800.0,1,29295
1040,7030,1116892800.0,1,29296
4015,7070,1116892800.0,1,29297
1040,7090,1116892800.0,1,29298
1040,7107,1116892800.0,1,29299
240,7167,1116892800.0,1,29300
872,7361,1116892800.0,1,29301
2031,7502,1116892800.0,1,29302
240,7727,1116892800.0,1,29303
98,7797,1116892800.0,1,29304
3840,7822,1116892800.0,1,29305
4592,7902,1116892800.0,1,29306
306,8013,1116892800.0,1,29307
3771,6536,1116979200.0,1,29308
4416,7211,1116979200.0,1,29309
1147,7649,1116979200.0,1,29310
4555,7891,1116979200.0,1,29311
581,7919,1116979200.0,1,29312
2731,7974,1116979200.0,1,29313
4267,7982,1116979200.0,1,29314
3002,6096,1117065600.0,1,29315
122,6418,1117065600.0,1,29316
1339,6525,1117065600.0,1,29317
1339,6563,1117065600.0,1,29318
3276,6895,1117065600.0,1,29319
240,7061,1117065600.0,1,29320
1571,7143,1117065600.0,1,29321
2390,7230,1117065600.0,1,29322
2397,7592,1117065600.0,1,29323
310,7866,1117065600.0,1,29324
240,7899,1117065600.0,1,29325
1823,7925,1117065600.0,1,29326
837,5624,1117152000.0,1,29327
312,5803,1117152000.0,1,29328
2053,5815,1117152000.0,1,29329
2053,5816,1117152000.0,1,29330
2053,6190,1117152000.0,1,29331
2053,6191,1117152000.0,1,29332
2053,6192,1117152000.0,1,29333
2061,6227,1117152000.0,1,29334
122,6450,1117152000.0,1,29335
2543,6459,1117152000.0,1,29336
137,7019,1117152000.0,1,29337
2543,7160,1117152000.0,1,29338
4467,7228,1117152000.0,1,29339
3266,7390,1117152000.0,1,29340
2433,7473,1117152000.0,1,29341
1339,7505,1117152000.0,1,29342
18,7828,1117152000.0,1,29343
2535,7912,1117152000.0,1,29344
2663,7915,1117152000.0,1,29345
4371,7964,1117152000.0,1,29346
4558,7975,1117152000.0,1,29347
2663,7992,1117152000.0,1,29348
4434,8008,1117152000.0,1,29349
1760,5813,1117238400.0,1,29350
1760,5814,1117238400.0,1,29351
2053,5814,1117238400.0,1,29352
1760,6190,1117238400.0,1,29353
2053,6193,1117238400.0,1,29354
3136,7840,1117238400.0,1,29355
3136,7939,1117238400.0,1,29356
1000,5645,1117324800.0,1,29357
2165,5832,1117324800.0,1,29358
1417,6130,1117324800.0,1,29359
67,6187,1117324800.0,1,29360
2550,6649,1117324800.0,1,29361
1205,6893,1117324800.0,1,29362
2643,6942,1117324800.0,1,29363
1000,7132,1117324800.0,1,29364
1731,7143,1117324800.0,1,29365
2611,7264,1117324800.0,1,29366
360,7477,1117324800.0,1,29367
1000,7599,1117324800.0,1,29368
2611,7605,1117324800.0,1,29369
659,7694,1117324800.0,1,29370
1000,7859,1117324800.0,1,29371
2749,7915,1117324800.0,1,29372
1912,7941,1117324800.0,1,29373
320,8013,1117324800.0,1,29374
308,5666,1117411200.0,1,29375
139,5883,1117411200.0,1,29376
1196,6283,1117411200.0,1,29377
1196,6417,1117411200.0,1,29378
2543,6858,1117411200.0,1,29379
